video_id,video_path,start_time,end_time,text_english,gloss_asl,palabras_en,palabras_asl,ratio_longitud
Ze72FAnj3pk,data/Ze72FAnj3pk/Ze72FAnj3pk.mp4,00:03:37.100,00:04:05.100,"but it is easy to be Christian. Christian means you believe God, and know He exists, pray to Him but isn’t really a follower of Christ. Follower of Christ is doing what He commands, it is living the way how Jesus wants us to live every day in the life.","FOLLOWER CHRIST BE DO WHAT X-HE COMMAND, X-IT BE DESC-LIVE WAY HOW SUBJECT WANT X-WE TO DESC-LIVE EVERY DAY IN LIFE.",50,21,0.41999916000167997
ZE8BF_sruvg,data/ZE8BF_sruvg/ZE8BF_sruvg.mp4,00:00:00.000,00:00:11.000,"“wǒ bù dǒng 我不懂” means ""I don't understand"".",X-I DO DESC-NOT UNDERSTAND?,8,4,0.499993750078124
eIP83O2-csQ,data/eIP83O2-csQ/eIP83O2-csQ.mp4,00:01:43.160,00:01:49.860,Culturally diverse. The rings are the movement of C,RING BE MOVEMENT C,9,4,0.4444395062277086
m3KtIezq0-I,data/m3KtIezq0-I/m3KtIezq0-I.mp4,00:01:40.000,00:01:50.000,"Many of them use it, oh yes. I notice that. I am a teacher in this hearing high school. I teach hearing students.",X-I BE TEACHER IN THIS HEARING DESC-HIGH SCHOOL. X-I TEACH STUDENT.,23,11,0.47825879017917317
gf7hEO5TmxM,data/gf7hEO5TmxM/gf7hEO5TmxM.mp4,00:00:15.500,00:00:33.000,"GENDER, SEX, this is the sign for GENDER or SEX. Because up here is male and down here is female. Use handshape-X.",BECAUSE DESC-UP DESC-HERE BE MALE AND DESC-DOWN DESC-HERE BE FEMALE.,22,10,0.45454338843914344
gf7hEO5TmxM,data/gf7hEO5TmxM/gf7hEO5TmxM.mp4,00:00:33.500,00:00:45.500,"ETHNICITY. That is up to you. If you see that the person has a different ethnicity, then go ahead and point that out. Because his/her ethnicity is different.","BECAUSE X-HE ETHNICITY BE DESC-DIFFERENT ETHNICITY, DESC-N GO DESC-AHEAD AND POINT THAT OUT.",28,13,0.464284056128371
gf7hEO5TmxM,data/gf7hEO5TmxM/gf7hEO5TmxM.mp4,00:00:45.500,00:00:50.500,"It makes it easier to identify that person. It is optional, it is up to you. Ethnicity.","ETHNICITY. DESC-OPTIONAL, X-IT BE DESC-UP TO X-YOU.",17,7,0.41176228375127205
voF09NV-miQ,data/voF09NV-miQ/voF09NV-miQ.mp4,00:00:52.660,00:00:57.400,You can also tell a story. Post comments under vlogs.,POST COMMENT UNDER VLOG. STORY.,10,5,0.4999950000499995
gf7hEO5TmxM,data/gf7hEO5TmxM/gf7hEO5TmxM.mp4,00:01:00.000,00:01:08.000,"3) HEIGHT, this is the sign for HEIGHT. TALL. MEDIUM. SHORT.",MEDITIUM. SHORT. SIGN FOR HEIGHT.,11,5,0.454541322351615
gf7hEO5TmxM,data/gf7hEO5TmxM/gf7hEO5TmxM.mp4,00:01:08.500,00:01:14.000,4) BODY TYPE. What does the body look like?,WHAT DO BODY TYPE.,9,4,0.4444395062277086
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:02:11.820,00:02:19.380,I have attempted to learn several languages at many points in my life. Do I remember any of these? No.,DO X-I REMEMBER ANY SE?,20,5,0.24999875000624996
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:02:22.980,00:02:26.760,Two years of Spanish . One semester of Italian in college.,ONE SEMESTER ITALIAN IN COLLEGE.,11,5,0.454541322351615
rx3J5OAZ-10,data/rx3J5OAZ-10/rx3J5OAZ-10.mp4,00:00:11.000,00:00:17.680,I'll explain those in just a minute. DAS managers and coordinators work with the faculty to,DAS MANAGER AND COORDINATOR WORK WITH FACILITY TO,16,8,0.49999687501953116
rx3J5OAZ-10,data/rx3J5OAZ-10/rx3J5OAZ-10.mp4,00:00:17.680,00:00:23.000,designate classes that you need. The NTID academic advisors need to know,NTID DESC-ACADEMIC ADVISER NEED TO KNOW,12,6,0.49999583336805525
voF09NV-miQ,data/voF09NV-miQ/voF09NV-miQ.mp4,00:01:22.440,00:01:28.080,at the Silent Dinner event. Click on the discussion tab,CLICK ON DISCUSSION TABLE,10,4,0.39999600003999963
ycoVwwNxS4Q,data/ycoVwwNxS4Q/ycoVwwNxS4Q.mp4,00:06:25.940,00:06:31.220,People try to help how? Stay home.,STAY HOME. HOW?,7,3,0.4285653062099113
gf7hEO5TmxM,data/gf7hEO5TmxM/gf7hEO5TmxM.mp4,00:02:22.000,00:02:28.000,The person is over there and you can't see that person. Somewhere in another room or a place far away.,DESC-SOMEWHERE IN ANOR ROOM OR PLACE DESC-FAR DESC-AWAY. THAT PERSON.,20,10,0.49999750001249993
rx5AScibUiQ,data/rx5AScibUiQ/rx5AScibUiQ.mp4,00:00:06.131,00:00:11.469,"It's Thursday, September 26. Ready for the news?",DESC-READY FOR NEWS?,8,3,0.37499531255859303
nwE7Osb6xc8,data/nwE7Osb6xc8/nwE7Osb6xc8.mp4,00:02:29.115,00:02:35.521,into the wilderness of,INTO WILDERNESS,4,2,0.49998750031249223
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:05:03.540,00:05:07.200,"warn the team of how much time is left. If the allotted time runs out before the team finishes their answer,","IF ALLOTTED TIME RUN OUT BEFORE TEAM FINISH X-Y ANSWER,",21,10,0.476188208627578
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:05:32.180,00:05:39.520,"on whether or not both answers are correct or not. If the chaperones can’t agree on an answer, there’s a way to","IF CHAPERONE CAN DESC-NOT AGREE ON ANSWER, DESC-RE BE WAY TO",22,11,0.4999977272830578
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:05:45.500,00:05:53.500,Now I will explain the details on accepting answers. After the correct answer is shown on the PPT and,AFTER DESC-CORRECT ANSWER BE SHOW ON PPT AND,19,8,0.4210504155241288
nwE7Osb6xc8,data/nwE7Osb6xc8/nwE7Osb6xc8.mp4,00:03:01.114,00:03:05.284,the flames.,FLAME.,2,1,0.49997500124993743
cFm0H2IxRd0,data/cFm0H2IxRd0/cFm0H2IxRd0.mp4,00:02:01.340,00:02:03.580,What are you waiting for? Sign up!,SIGN DESC-UP! FOR?,7,3,0.4285653062099113
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:05:53.500,00:05:59.680,"both teams have shown their answers to each other, use your judgement. If the answer is very close,","IF ANSWER BE DESC-VERY DESC-CLOSE, USE X-YOU JUDGMENT.",18,8,0.44444197532235935
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:06:10.700,00:06:19.400,"spelled correctly. The same goes for proper nouns. For example, people/places must capitalize the first letter.","FOR EXAMPLE, PEOPLE PLACE MUST MARKETING DESC-FIRST LETTER.",16,8,0.49999687501953116
nwE7Osb6xc8,data/nwE7Osb6xc8/nwE7Osb6xc8.mp4,00:03:08.655,00:03:13.059,The further from a viper the,DESC-FURR FROM VIPER,6,3,0.49999166680555324
ZELETnRPdEU,data/ZELETnRPdEU/ZELETnRPdEU.mp4,00:00:15.860,00:00:24.060,Signs at around 4:30 pm. We will be sitting down at the dining room area. It is important,X-IT BE DESC-IMPORTANT,18,3,0.16666574074588475
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:06:54.780,00:07:03.640,Teams can have 1 to 2 minutes to look through the book. If they can find proof in the book supporting their,IF X-Y CAN FIND PROOF IN BOOK SUPPORT X-Y,22,9,0.4090890495952291
ZELETnRPdEU,data/ZELETnRPdEU/ZELETnRPdEU.mp4,00:00:33.129,00:00:35.109,there! Bye.,BYE.,2,1,0.49997500124993743
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:05:17.300,00:05:20.640,What did you study at RIT? Favorite spot at RIT?,DESC-FAVORITE SPOT AT RIT?,10,4,0.39999600003999963
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:00:14.140,00:00:16.000,My name is Michael Moore. I'm the pastor of Beacon Hill Church.,X-I BE PRISONER BEACECON HILL CHURCH.,12,6,0.49999583336805525
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:07:53.540,00:07:59.020,"review the answers and make the final decision. I will modify the final scores myself, as needed.","X-I WILL MODIFY DESC-FINAL SCORE X-MYSELF, AS NEED.",17,8,0.47058546714431093
i5LTtlwd6aM,data/i5LTtlwd6aM/i5LTtlwd6aM.mp4,00:00:16.500,00:00:18.500,M-A-T-T-E-R,M A T T E R,1,6,5.9994000599940005
EiPM2y8c1RE,data/EiPM2y8c1RE/EiPM2y8c1RE.mp4,00:04:37.920,00:04:41.220,Tase him! Get on the ground!,GET ON GROUND!,6,3,0.49999166680555324
rx5AScibUiQ,data/rx5AScibUiQ/rx5AScibUiQ.mp4,00:03:59.822,00:04:04.452,the prosecutors.,PROSECUTOR.,2,1,0.49997500124993743
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:00:46.200,00:00:49.520,that the Bible is not about us. The Bible is for us. But,BIDAY BE FOR X-WE. ABOUT X-WE.,13,6,0.4615349112699133
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:06:16.180,00:06:24.180,"For my phone, I feel like I have to explain a little bit. My home screen is this. It's the bi flag colors obviously.",X-MY HOME SCREEN BE THIS. X-IT BE BUS FLAG COLOR DESC-OBVIOUSLY. BIT.,24,12,0.4999979166753472
EiPM2y8c1RE,data/EiPM2y8c1RE/EiPM2y8c1RE.mp4,00:05:12.480,00:05:16.000,16-19 shots fired! Shots fired!,SHOOT FIRE!,5,2,0.3999920001599968
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:06:25.320,00:06:37.180,"Now, my lock screen is this. This is bismuth. On the periodic table, the abbreviation is Bi.","ON DESC-PERIODIC TABLE, ABBREVIATION BE BUS.",17,6,0.35293910035823317
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:06:41.080,00:06:44.120,Yes? I know Auslan. Close enough right?,DESC-CLOSE DESC-ENOUGH DESC-RIGHT?,7,3,0.4285653062099113
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:04:38.080,00:04:46.639,So we have three eggs. So what color are the eggs?,DESC-SO WHAT COLOR BE EGG?,11,5,0.454541322351615
EiPM2y8c1RE,data/EiPM2y8c1RE/EiPM2y8c1RE.mp4,00:05:31.760,00:05:34.240,Hey... hold on y'all! Stop!,STOP! Y'ALL!,5,2,0.3999920001599968
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:06:57.100,00:06:59.640,Yes. Yes.,DESC-YES.,2,1,0.49997500124993743
adKfZ5LzyoQ,data/adKfZ5LzyoQ/adKfZ5LzyoQ.mp4,00:00:00.000,00:00:04.567,¡Hola! I am Señora Enesse .,ORIUM ENSESE. SEE?,6,3,0.49999166680555324
trQsTbbxbD4,data/trQsTbbxbD4/trQsTbbxbD4.mp4,00:09:28.580,00:09:34.740,"As you are all aware, we have teams that utilize a variety of methods of communication. Some teams",SOME TEAM THAT UTILISE VARIETY METHOD COMMUNICATION.,18,7,0.3888867284070644
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:00:49.520,00:00:52.960,the Bible is about Jesus. The more that we understand,MORE THAT X-WE UNDERSTAND,10,4,0.39999600003999963
VOHbrquVRWU,data/VOHbrquVRWU/VOHbrquVRWU.mp4,00:07:02.740,00:07:16.600,"Jones posted ""Everything we do from here on out will be with you. Whenever we have a bad",WHENEVER X-WE HAVE DESC-BAD,18,4,0.22222098766117968
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:01:07.080,00:01:11.100,You want to see racial healing? The answer is Jesus.,ANSWER BE SHEELINGS. DESC-RACIAL HEALTH?,10,5,0.4999950000499995
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:07:27.620,00:07:34.060,My favorite piece of clothing... I don't really have one. Everything I own is a favorite of mine.,EVERYTHING X-I DESC-OWN BE DESC-FAVORITE MINE. ONE.,18,7,0.3888867284070644
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:01:11.100,00:01:15.200,You want to see broken families restored? The answer is Jesus.,ANSWER BE SHEY. FAMILY RESTORE?,11,5,0.454541322351615
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:01:15.200,00:01:19.980,You want to see addictions overcome? The answer is Jesus.,ANSWER BE SHEY. OVERCOME?,10,4,0.39999600003999963
nwrt1vlxjBE,data/nwrt1vlxjBE/nwrt1vlxjBE.mp4,00:03:34.880,00:03:46.120,4) Can we get sick with COVID after recovering? The video will explain more.,VIDEO WILL EXPLAIN MORE. COVID AFTER RECOVER?,14,7,0.4999964285969386
i5WYcqIz5J0,data/i5WYcqIz5J0/i5WYcqIz5J0.mp4,00:00:08.174,00:00:13.263,"It's Monday, September 16. Ready for the news?",DESC-READY FOR NEWS?,8,3,0.37499531255859303
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:00:26.000,00:00:28.480,I am T-H-E-S-E-U-S,X-I BE T-H E S S E U S,3,9,2.999900003333222
nwrt1vlxjBE,data/nwrt1vlxjBE/nwrt1vlxjBE.mp4,00:04:20.560,00:04:25.300,Have a good and safe day! And remember to practice social distancing!,AND REMEMBER TO PRACTICE DESC-SOCIAL DISTANCE!,12,6,0.49999583336805525
gfPMvYPh-K0,data/gfPMvYPh-K0/gfPMvYPh-K0.mp4,00:00:00.000,00:00:06.080,"Everyone, my name is Luke. My sign name is .",X-MY SIGN NAME BE.,10,4,0.39999600003999963
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:08:20.319,00:08:27.520,"four, five, six, and seven oranges. Wow that's a lot",WOW THAT BE LOT,10,4,0.39999600003999963
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:08:27.520,00:08:33.759,of oranges. Do you like oranges? Not me.,DO X-YOU LIKE OPONONE?,8,4,0.499993750078124
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:00:37.760,00:00:41.760,I am L-y-s-a-n-d-e-r,X-I BE L-Y S-A-N D E R,3,7,2.3332555581480614
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:08:42.399,00:08:49.440,What do you see? A cake! Wow!,WONDER!?,7,1,0.14285510206997043
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:08:49.440,00:08:55.920,With how many candles? Eight! With different,WITH DESC-DIFFERENT,7,2,0.28571020413994086
gfPMvYPh-K0,data/gfPMvYPh-K0/gfPMvYPh-K0.mp4,00:01:04.040,00:01:24.980,"Okay, so I live in a single room. I have T hormone injections.",X-I HAVE T HORNININJECTION. DESC-SINGLE ROOM.,13,6,0.4615349112699133
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:00:57.660,00:01:00.000,H-e-r-m-i-a,H E R M I-A,1,5,4.999500049995
gfPMvYPh-K0,data/gfPMvYPh-K0/gfPMvYPh-K0.mp4,00:01:59.720,00:02:09.140,I might want to become a teacher of the deaf and hard of hearing. I want to teach biology.,X-I WANT TO TEACH BIOLOGY. DESC-DEAF AND DESC-HARD HEARING.,19,9,0.47368171746464494
gfPMvYPh-K0,data/gfPMvYPh-K0/gfPMvYPh-K0.mp4,00:02:09.140,00:02:29.220,"Or, I might become a wildlife biologist. Right now, I’m a freshman in college.","DESC-RIGHT DESC-NOW, X-I BE SURBENT IN COLLEGE.",14,7,0.4999964285969386
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:02:51.560,00:02:55.020,"I want you to do a couple things. One, you fill them out.","ONE, X-YOU FILL X-Y OUT.",13,5,0.38461242605826107
2ahpTXhHcLc,data/2ahpTXhHcLc/2ahpTXhHcLc.mp4,00:01:03.100,00:01:11.940,J-U-M-P-I-N-G,J-U M P-I N G,1,5,4.999500049995
2ahpTXhHcLc,data/2ahpTXhHcLc/2ahpTXhHcLc.mp4,00:01:22.360,00:01:29.100,H-A-P-P-Y B-I-R-T-H-D-A-Y,H A P PY B B I R T H D D AY,2,13,6.499675016249187
2ahpTXhHcLc,data/2ahpTXhHcLc/2ahpTXhHcLc.mp4,00:01:29.880,00:01:35.020,T-H-A-N-K Y-O-U,T H A N K Y O U,2,8,3.9998000099994995
aDosn4kSOgs,data/aDosn4kSOgs/aDosn4kSOgs.mp4,00:00:52.800,00:00:59.040,The homepage of the website will look something like this. On the left side will be a list of different topics,ON LEFT SIDE WILL BE LIST DESC-DIFFERENT TOPIC,21,8,0.38095056690206236
2ahpTXhHcLc,data/2ahpTXhHcLc/2ahpTXhHcLc.mp4,00:01:45.280,00:01:50.600,I like S-O-C-C-E-R,X-I LIKE S-O C C E R,3,7,2.3332555581480614
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:10:10.480,00:10:17.600,"seven, eight, nine candies. We have different colors",X-WE HAVE DESC-DIFFERENT COLOR,8,4,0.499993750078124
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:10:33.680,00:10:40.720,I wish I could eat that cookie. So now we have our last number,DESC-SO DESC-NOW X-WE HAVE X-WE DESC-LAST NUMBER,14,7,0.4999964285969386
2ahpTXhHcLc,data/2ahpTXhHcLc/2ahpTXhHcLc.mp4,00:01:55.520,00:01:59.840,F-O-O-T-B-A-L-L,F O O T B A L L,1,8,7.999200079992001
GfuHLnD4Gqw,data/GfuHLnD4Gqw/GfuHLnD4Gqw.mp4,00:00:39.033,00:00:57.367,The external have a magnetic metal disk that can attach to the metal plate thats implanted already. The device to recieve the sound look similar to a Behind The Ear hearing aid.,DEVICE TO RECEIVE SOUND LOOK DESC-SIMILAR TO BEHIND EAR HEARING AID. PLATE THAT IMPLANT DESC-ALREADY.,32,15,0.4687485351608276
2ahpTXhHcLc,data/2ahpTXhHcLc/2ahpTXhHcLc.mp4,00:02:10.400,00:02:14.980,I'm from O-R-E-M,X-I BE FROM O R E M,3,7,2.3332555581480614
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:10:54.420,00:11:03.740,"Both! Now, if you're talking about the MCU vs DCEU... MCU. I enjoy the humor more.",X-I ENJOY HUMANM MORE. ABOUT MCU V DCEU?,16,8,0.49999687501953116
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:10:40.720,00:10:53.500,10. So what do you think we have ten of? Let's see. Bowling Pins!,BOWLING PIN! TEN?,14,3,0.21428418368440225
m4C0eruURxU,data/m4C0eruURxU/m4C0eruURxU.mp4,00:10:53.680,00:11:03.279,"Do you like to go bowling? I do. So let's count our bowling pins,","DESC-SO LET X-POSS COUNT X-WE BOWLING PIN,",14,7,0.4999964285969386
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:01:43.840,00:01:50.400,I am F-I-R-S-T F-A-I-R-Y,X-I BE F-I R S T F A I RY,4,10,2.499937501562461
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:02:13.000,00:02:15.640,M-U-S-T-A-R-D-S-E-E-D,M U-S T-A R D-S E E D,1,8,7.999200079992001
gFxncG4u8IQ,data/gFxncG4u8IQ/gFxncG4u8IQ.mp4,00:00:21.980,00:00:26.360,"Now, the new year -- 2020. Wow, 2020...","WOW, 2020...",8,2,0.249996875039062
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:02:18.900,00:02:23.800,P-E-T-E-R Q-U-I-N-C-E,P E T-E R Q U I N C E,2,10,4.999750012499375
vOHEk5rSjNI,data/vOHEk5rSjNI/vOHEk5rSjNI.mp4,00:00:37.120,00:00:39.414,See you there! Bye!,BYE! DESC-RE!,4,2,0.49998750031249223
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:03:42.880,00:03:47.380,Exodus chapter 12. The Word of God says...,WORD GOD SAY...,8,3,0.37499531255859303
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:02:41.000,00:02:44.900,"I act as P-Y-R-A-M-U-S,","X-I ACT AS PY R A M U S,",4,9,2.249943751406215
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:08:09.040,00:08:12.140,"That it's still about Jesus. Lord, we miss the whole","HORN, X-WE MISS WHOLE",10,4,0.39999600003999963
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:02:46.200,00:02:52.000,F-L-U-T-E,F L U T E,1,5,4.999500049995
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:02:54.000,00:02:58.000,S-N-O-U-T,S-N O U T,1,4,3.9996000399960003
tRVT9Z070Eo,data/tRVT9Z070Eo/tRVT9Z070Eo.mp4,00:03:01.000,00:03:09.000,My name is R-O-B-I-N S-T-A-R-V-E-L-I-N-G,X-MY NAME BE R-O B I-N S S T-A R V E L I N G,5,16,3.1999360012799745
gFxncG4u8IQ,data/gFxncG4u8IQ/gFxncG4u8IQ.mp4,00:01:23.120,00:01:27.080,"What do you prefer? Let me know, comment!","LET X-I KNOW, COMMENT!",8,4,0.499993750078124
AdsZ2ep5x4Y,data/AdsZ2ep5x4Y/AdsZ2ep5x4Y.mp4,00:00:26.180,00:00:35.280,"It can mean the physical action, running. Or a sink, water running from the faucet. Or more, different ways.","OR MORE, DESC-DIFFERENT WAY. SUNN, WATER RUN FROM BRIDGE.",19,9,0.47368171746464494
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:08:41.300,00:08:45.600,and that comes out of my mouth. In Jesus Holy and precious name we praise you. Amen.,IN SHEAVY AND DESC-PRECIOUS NAME X-WE PRAISE X-YOU.,17,8,0.47058546714431093
AdsZ2ep5x4Y,data/AdsZ2ep5x4Y/AdsZ2ep5x4Y.mp4,00:00:54.840,00:01:04.860,"Some will sign it joke. is more for machines, a motor running. So...","BE MORE FOR MACHINE, MOTOR RUN.",13,6,0.4615349112699133
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:09:02.360,00:09:04.980,When we talk about the Lamb of God. When we see the,WHEN X-WE SEE ABOUT LAMB GOD.,12,6,0.49999583336805525
AdsZ2ep5x4Y,data/AdsZ2ep5x4Y/AdsZ2ep5x4Y.mp4,00:01:29.560,00:01:36.680,"Another example that's very common: key, meaning important. Not key, like for a door.","DESC-NOT KEY, LIKE FOR DOOR. DESC-IMPORTANT.",14,6,0.4285683673688045
gFxncG4u8IQ,data/gFxncG4u8IQ/gFxncG4u8IQ.mp4,00:02:15.800,00:02:23.300,"And if not, you can't find it, that's fine! Simply go to ASLMeredith.com -- easy.",DESC-SIMPLY GO TO ASLMERITH.COM -- DESC-EASY. FINE!,15,7,0.4666635555762962
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:09:26.700,00:09:29.980,"away the sins of the World. In I Peter 1:19, we talk","IN X-I PIETAR 1:19, X-WE TALK",12,6,0.49999583336805525
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:13:04.100,00:13:12.020,"At last! Done with Part One of the first Q&A! Hope you enjoyed that, and learned a lot about me!","HOPE X-YOU ENJOY THAT, AND LEARN LOT ABOUT X-I!",20,9,0.44999775001125
AdsZ2ep5x4Y,data/AdsZ2ep5x4Y/AdsZ2ep5x4Y.mp4,00:02:20.560,00:02:29.060,"Make, the first thing that comes to mind is . Like creating, make art. I make art.","LIKE CREATE, MAKE ART. X-I MAKE ART.",17,7,0.41176228375127205
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:09:29.980,00:09:34.660,about the blood of the Lamb. Thirty times in Revelation,THREETY TIME IN REVENETION,10,4,0.39999600003999963
Jz-yfXPFXiw,data/Jz-yfXPFXiw/Jz-yfXPFXiw.mp4,00:13:20.660,00:13:25.460,"Follow me on all my socials - Facebook, Twitter, Instagram. Thanks for watching, see you next time.","THANKS FOR WATCH, SEE X-YOU NEXT TIME.",17,7,0.41176228375127205
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:09:34.660,00:09:39.220,"we see ""The Lamb"" mentioned. It says, ""those who have","X-IT SAY, THOSE WHO HAVE",10,5,0.4999950000499995
AdsZ2ep5x4Y,data/AdsZ2ep5x4Y/AdsZ2ep5x4Y.mp4,00:02:58.040,00:03:04.860,"money. No, you money. money.",MONEY. MONEY.,5,2,0.3999920001599968
gFxncG4u8IQ,data/gFxncG4u8IQ/gFxncG4u8IQ.mp4,00:03:54.920,00:03:59.080,Let me know in the comments! Let's discuss.,LET X-POSS DISCUSS. COMMENT!,8,4,0.499993750078124
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:10:09.700,00:10:15.740,"we see that He's not just any lamb. He is ""The Lamb""",X-HE BE BLAME? DESC-JUST ANY LAMB?,12,6,0.49999583336805525
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:10:15.740,00:10:19.980,"and, in fact, He is your Lamb. So, we come to scripture","DESC-SO, X-WE COME TO CHURCH",12,5,0.4166631944733794
gFxncG4u8IQ,data/gFxncG4u8IQ/gFxncG4u8IQ.mp4,00:04:10.300,00:04:17.500,"remember: I have a beginner course! I offer an ASL for beginners, an online class,","X-I OFFER DESC-ASSET FOR DESC-ASSETTING, ONLINE CLASS,",15,7,0.4666635555762962
NWvJtgkznQo,data/NWvJtgkznQo/NWvJtgkznQo.mp4,00:01:26.220,00:01:33.220,The government doesn't have a precise list of locations and dates. Only a warning to know what targets look like.,DESC-ONLY WARN TO KNOW WHAT TARGET LOOK LIKE.,20,8,0.39999800000999997
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:10:32.100,00:10:37.360,captive. They had been held captive. Not just for a couple weeks or months.,DESC-NOT DESC-JUST FOR COUPLE WEEK OR MONTH.,14,7,0.4999964285969386
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:10:50.020,00:10:54.580,"But yet, he refused to do so. He would act like he was",X-HE WOULD ACT LIKE X-HE BE,13,6,0.4615349112699133
AdsZ2ep5x4Y,data/AdsZ2ep5x4Y/AdsZ2ep5x4Y.mp4,00:04:28.860,00:04:36.880,"Don't forget, I have Patreon and ko-fi, linked below. Social media - Facebook, Twitter, Instagram, all linked below.","DESC-SOCIAL MEDIA - FACEBOOK, TABOUTLINE, AFTERNOON, ALL LINK BELOW.",18,9,0.49999722223765425
6dKIcUCzRHc,data/6dKIcUCzRHc/6dKIcUCzRHc.mp4,00:02:22.160,00:02:28.959,"information of home sales in your area. For example, the real estate brokerage","FOR EXAMPLE, DESC-REAL ESTATE MAXIMUM",13,5,0.38461242605826107
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:10:54.620,00:10:58.300,"going to let them go. But, he wouldn't do it. So, the Lord","DESC-SO, LORD WOULD DESC-NOT DO X-IT.",13,6,0.4615349112699133
zEp51mp9EwM,data/zEp51mp9EwM/zEp51mp9EwM.mp4,00:11:05.580,00:11:10.200,How awesome He is. That all the other gods that,THAT ALL DESC-OR GOD THAT,10,5,0.4999950000499995
