video_id,video_path,start_time,end_time,text_english,gloss_asl
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:09:17.440,00:09:21.840,I'd like to tell you a little bit about what we have planned for you for the next couple of weeks,X-I WOULD LIKE TO TELL X-YOU DESC-LITTLE BIT ABOUT WHAT X-WE HAVE PLAN FOR X-YOU FOR NEXT COUPLE WEEK
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:09:24.640,00:09:26.640,today November 5th is our kickoff,TODAY NOVEMBER 5TH BE X-WE KICKOFF
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:09:30.640,00:09:34.080,and we'll have a speaker named Milmaglyn,AND X-WE WILL HAVE SPEAKER NAME MILMAGLYN
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:09:34.880,00:09:39.280,Morales she'll be having a conversation with Earnest Covington III,MORELES X-SHE WILL BE HAVE CONVERSATION WITH EARNEST COVANDON III
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:09:46.720,00:09:53.600,we I also want to mention to you that we are having a drawing for a gift card and um Pam,X-WE X-I DESC-ALSO WANT TO MENTION TO X-YOU THAT X-WE BE HAVE DRAW FOR GIFT CARD AND UM PAM
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:09:53.600,00:09:59.280,Zellner will be talking about that in just a couple of minutes on Friday November 6th,ZELLNER WILL BE TALK ABOUT THAT IN DESC-JUST COUPLE MINUTE ON VANISH NOVEMBER DESC-6TH
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:02.400,00:10:06.000,we'll have a film from the Rhode Island Relay service,X-WE WILL HAVE FILM FROM RIOTIAN ISLAND RELAY SERVICE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:09.280,00:10:13.600,then next Monday November 9th we have a couple of different speakers,DESC-N NEXT LUNTING NOVEMBER 9TH X-WE HAVE COUPLE DESC-DIFFERENT SPEAKER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:14.400,00:10:22.480,the first one will be Olivia Williams she is deaf and oral and a cochlear implant user,DESC-FIRST ONE WILL BE OLIVIA WILLIAMS X-SHE BE DESC-DEAF AND DESC-ORAL AND COCHLEAR INFANTUS
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:23.120,00:10:27.280,and she'll be having a conversation with Bunmi Osho one of our commissioners,AND X-SHE WILL BE HAVE CONVERSATION WITH BUNMUS OHOSH ONE X-WE COMMISSIONER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:31.200,00:10:34.240,after that Earnest Covington,AFTER THAT EARNEST COVANDON
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:38.080,00:10:41.440,will be having a pre a conversation with Thomas Darden,WILL BE HAVE PRE CONVERSATION WITH THOMAS DARKEN
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:42.800,00:10:48.000,from our HSTP program on Tuesday November 10th,FROM X-WE HSTP PROGRAM ON TUESDAY NOVEMBER 10TH
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:50.960,00:10:54.240,what we're planning to do is invite all of our,WHAT X-WE BE PLAN TO DO BE INVITE ALL X-WE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:10:55.600,00:11:03.520,normal folks who had a booth or a table to participate by,DESC-NORMAL PEOPLE WHO HAVE STAND OR TABLE TO PARTICIPATE BY
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:03.520,00:11:08.800,having a slideshow so we'll be able to introduce a lot of our service providers and sponsors,HAVE SDROW SHOULD DESC-SO X-WE WILL BE DESC-ABLE TO INTRODUCE LOT X-WE SERVICE PROVIDER AND SPONSOR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:11.760,00:11:15.760,then we'll be showing a video from Gallaudet University Regional Center,DESC-N X-WE WILL BE SHOW VIDEO FROM GALLUDET UNIVERSITY DESC-REGIONAL CENTER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:18.480,00:11:20.000,on Thursday November 12th,ON JOURNALON NOVEMBER 12TH
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:23.280,00:11:30.800,we'll be having having an awards presentation we want to honor commission commissioners,X-WE WILL BE HAVE HAVE AWARD PRESENTATION X-WE WANT TO HONOR COMMISSION COMMISSIONER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:30.800,00:11:36.640,who've served their time and we want to recognize their service and present them with certificates,WHO HAVE SERVE X-Y TIME AND X-WE WANT TO RECOGNIZE X-Y SERVICE AND DESC-PRESENT X-Y WITH CERTIFICATE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:40.480,00:11:47.680,and don't forget the 17th will be coming up and we want to make sure,AND DO DESC-17TH WILL BE COME DESC-UP AND X-WE WANT TO MAKE DESC-SURE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:47.680,00:11:52.000,that everyone participates on the 17th because that is a live event,THAT EVERYONE PARTICIPATE ON DESC-17TH BECAUSE THAT BE DESC-LIVE EVENT
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:11:54.480,00:12:00.800,so I want to encourage you to be sure to hold that date the 17th event will be happening from,DESC-SO X-I WANT TO ENCOURAGE X-YOU TO BE DESC-SURE TO HOLD THAT DATE DESC-17TH EVENT WILL BE HAPPEN FROM
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:00.800,00:12:09.840,6 to 8 pm that night we'll be having our raffle drawing and you'll be able to win a gift card,6 TO 8 PM THAT NIGHT X-WE WILL BE HAVE X-WE GRAUBLE DRAW AND X-YOU X-YOU WILL BE DESC-ABLE TO WIN GIFT CARD
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:11.680,00:12:18.080,prior to that November 16th there will be a video shown by Bridgemark one of our sponsors,DESC-PRIOR TO THAT NOVEMBER 16TH DESC-RE WILL BE VIDEO SHOW BY BRIDGEMARK ONE X-WE SPONSOR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:18.800,00:12:23.840,as well as Perspectives another sponsor,AS DESC-WELL AS PERSPECTIVE ANOR SPONSOR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:30.720,00:12:35.440,and then as I mentioned Tuesday November 17th is our final event,AND DESC-N AS X-I MENTION TUESDAY NOVEMBER 17TH BE X-WE DESC-FINAL EVENT
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:35.440,00:12:42.240,we hope all of you will join you'll have this will be our coffee hour from six to eight,X-WE HOPE ALL X-YOU WILL JOIN X-YOU X-YOU WILL HAVE THIS WILL BE X-WE COFFEE HOUR FROM SIX TO EIGHT
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:45.600,00:12:51.840,it'll be an opportunity for you to socialize a bit and Earnest Covington will help to,X-IT WILL BE OPPORTUNITY FOR X-YOU TO SOCIALISE BIT AND EARNEST COVANDON WILL HELP TO
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:52.480,00:12:59.200,facilitate that conversation Bethany Lenk will take care of all the zoom,FACILITATE THAT CONVERSATION BETHANNY LENNK WILL TAKE CARE ALL TZL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:12:59.200,00:13:06.480,logistics and this is a chance for you to meet some of the community service providers our,LOGISTICS AND THIS BE CHANCE FOR X-YOU TO MEET SOME COMMUNITY SERVICE PROVIDER X-WE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:13:06.480,00:13:13.200,sponsors you can see who our exhibitors typically would be had they been able to show up in person,SPONSOR X-YOU CAN SEE WHO X-WE EXHIBITOR DESC-TYPICALLY WOULD BE HAVE X-Y BE DESC-ABLE TO SHOW DESC-UP IN PERSON
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:13:13.200,00:13:19.840,you'll have a chance to meet them that night you'll also meet our commissioners and our staff,X-YOU WILL HAVE CHANCE TO MEET X-Y THAT NIGHT X-YOU X-YOU X-MILL DESC-ALSO MEET X-WE COMMISSIONER AND X-WE STAFF
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:13:24.720,00:13:33.840,Pam Zellner will be choosing the folks who won gift certificates,PAP ZELLNER WILL BE CHOOSE PEOPLE WHO WIN GIFT CERTIFICATE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:13:34.960,00:13:41.360,we'll also hear from Rhode Island relay and then at the very end I'll be providing some closing,X-WE WILL DESC-ALSO HEAR FROM RIOTIAN ISLAND RELAX AND DESC-N AT DESC-VERY END X-I LL BE PROVIDE SOME CLOSING
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:13:41.360,00:13:48.160,remarks so that's our plan for the next two weeks I'm going to turn it over to Pam Zellner now,REMARK DESC-SO THAT BE X-WE PLAN FOR NEXT TWO WEEK X-I BE GO TO TURN X-IT OVER TO PAM ZELLNER DESC-NOW
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:13:50.000,00:13:56.320,she'll tell you a little bit more about the raffle and what you can win how you can join that raffle,X-SHE WILL TELL X-YOU DESC-LITTLE BIT MORE ABOUT RUBBLE AND WHAT X-YOU CAN WIN HOW X-YOU CAN JOIN THAT RUBBLE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:13:57.520,00:14:01.840,and what the prizes look like,AND WHAT PRIZE LOOK LIKE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:07.360,00:14:10.880,hi good to see you all,HI DESC-GOOD TO SEE X-YOU ALL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:14.480,00:14:19.280,so I want to talk to you a little bit about the gift cards that we have for you this year,DESC-SO X-I WANT TO TALK TO X-YOU DESC-LITTLE BIT ABOUT GIFT CARD THAT X-WE HAVE FOR X-YOU THIS YEAR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:23.360,00:14:29.840,anyone can enter the raffle and you'll have the possibility of winning one of our gift cards,ANYONE CAN ENTER ROOTBOUND AND X-YOU WILL HAVE POSSIBILITY WIN ONE X-WE GIFT CARD
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:32.560,00:14:35.200,each of those cards is worth a hundred dollars,EACH THOSE CARD BE WORTH HUNDRED DOLLAR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:37.200,00:14:40.640,and we have three of them all together from three different sponsors,AND X-WE HAVE THREE X-Y ALL DESC-TOGER FROM THREE DESC-DIFFERENT SPONSOR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:43.120,00:14:45.200,I want to recognize those sponsors,X-I WANT TO RECOGNIZE THOSE SPONSOR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:50.000,00:14:53.760,we have Perspectives Corporation Partners Interpreting,X-WE HAVE PERSPECTIVE CORPORATION PARTNER INTERPRET
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:14:54.480,00:14:57.840,and Bridgemark Addiction Recovery Services,AND BRIDGEMARK ADDICTION RECOVERY SERVICE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:15:00.320,00:15:06.880,we're so appreciative of their generous donation by sponsoring these gift cards,X-WE BE DESC-SO DESC-APPRECIATIVE X-Y DESC-GENEROUS DONATION BY SPONSOR SE GIFT CARD
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:15:08.560,00:15:14.720,and giving you the opportunity to win a hundred dollars I hope you do win,AND GIVE X-YOU OPPORTUNITY TO WIN HUNDRED DOLLAR X-I HOPE X-YOU DO WIN
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:15:17.680,00:15:24.960,you might want to know when this raffle starts well actually you can enter today it's a little,X-YOU MIGHT WANT TO KNOW WHEN THIS BUMBER START DESC-WELL DESC-ACTUALLY X-YOU CAN ENTER TODAY X-IT BE DESC-LITTLE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:15:24.960,00:15:33.040,bit different all you have to do is email me at RICDHH and you can see the address below,BIT DESC-DIFFERENT ALL X-YOU HAVE TO DO BE EMAIL X-I AT IRCDHHH AND X-YOU CAN SEE ADDRESS BELOW
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:15:37.920,00:15:46.160,make sure in your email to include your name your home address your email,MAKE DESC-SURE IN X-YOU EMAIL TO INCLUDE X-YOU NAME X-YOU HOME ADDRESS X-YOU EMAIL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:15:47.600,00:15:55.040,and we'll collect everyone's entry we'll get all of those names put them in a bag,AND X-WE LL COLLECT EVERYONE X-POSS ENTRY X-WE LL GET ALL THOSE NAME PUT X-Y IN BAG
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:15:56.880,00:16:04.960,and you'll have to wait until November 17th to find out who the winners are because we'll,AND X-YOU WILL HAVE TO WAIT UNTIL NOVEMBER 17TH TO FIND OUT WHO WINNER BE BECAUSE X-WE LL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:04.960,00:16:11.760,have that coffee hour and that's when we'll be drawing the names and announcing the winners,HAVE THAT COFFEE HOUR AND THAT BE WHEN X-WE WILL BE DRAW NAME AND ANNOUNCE WINNER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:14.880,00:16:22.320,and as I said earlier there are three winners so you might be one of them the raffle starts now,AND AS X-I SAY DESC-EARLIER DESC-RE BE THREE WINNER DESC-SO X-YOU MIGHT BE ONE X-Y RUBBLE START DESC-NOW
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:22.320,00:16:25.760,and it continues right up to November 17th,AND X-IT CONTINUE DESC-RIGHT DESC-UP TO NOVEMBER 17TH
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:26.320,00:16:32.080,right up to the day of the coffee hour after November 17th it'll be too late to enter,DESC-RIGHT DESC-UP TO DAY COFFEE HOUR AFTER NOVEMBER 17TH X-IT WILL BE DESC-TOO DESC-LATE TO ENTER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:34.400,00:16:39.760,so I am really looking forward to getting your name and address I hope a lot of,DESC-SO X-I BE DESC-REALLY LOOK DESC-FORWARD TO GET X-YOU NAME AND ADDRESS X-I HOPE LOT
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:39.760,00:16:46.640,you join the raffle I wish you the best of luck and I hope to see you on November 17th,X-YOU JOIN ROOTBOIL X-I WISH X-YOU DESC-BEST LUCK AND X-I HOPE TO SEE X-YOU ON NOVEMBER 17TH
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:47.760,00:16:53.040,thank you oh by the way before I forget I just wanted to add one more thing,THANK X-YOU OH BY WAY BEFORE X-I FORGET X-I DESC-JUST WANT TO ADD ONE MORE THING
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:16:55.040,00:17:00.080,the raffle begins today as I said it will end on the 17th,ROLLEV BEGIN TODAY AS X-I SAY X-IT WILL END ON DESC-17TH
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:01.360,00:17:17.840,at 12 noon so you do need to get me your email by noon time on the 17th thanks everybody,AT 12 NOON DESC-SO X-YOU DO NEED TO GET X-I X-YOU EMAIL BY NOON TIME ON DESC-17TH THANKS EVERYBODY
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:22.560,00:17:28.160,remember we have three different speakers during our series I'd like to introduce,REMEMBER X-WE HAVE THREE DESC-DIFFERENT SPEAKER DURING X-WE SERIES X-I WOULD LIKE TO INTRODUCE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:28.160,00:17:34.560,our first set of speakers Earnest Covington III will be interviewing our first speaker,X-WE DESC-FIRST SET SPEAKER EARNEST COVANDON III WILL BE INTERVIEW X-WE DESC-FIRST SPEAKER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:38.320,00:17:40.880,and that's Milmaglyn Morales,AND THAT BE MIRMMAGLYN MORAL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:43.520,00:17:46.160,she's the Director of the Early Childhood Center,X-SHE BE DIRECTOR DESC-EARLY CHILDHOOD CENTER
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:48.960,00:17:50.960,and that's at the Marie Phillips School,AND THAT BE AT M MARIE PHILLUS SCHOOL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:54.640,00:17:56.240,that's located in Framingham,THAT BE LOCATE IN FREMINGHAM
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:17:56.240,00:17:59.840,Massachusetts,MASSORIAL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:02.240,00:18:09.680,she is also the National Association of the Deaf Region 1 Representative so I'm happy to present,X-SHE BE DESC-ALSO DESC-NATIONAL ASSOCIATION DESC-DEAF REGION 1 REPRESENTATIVE DESC-SO X-I BE DESC-HAPPY TO DESC-PRESENT
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:10.560,00:18:18.640,Milmaglyn and Earnest hello my name is Earnest Covington III,MILMAGLYN AND EARNEST HUMBOR X-MY NAME BE EARNEST COVANDON III
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:20.320,00:18:27.840,I'm the Executive Director of the Rhode Island Commission on the Deaf and Hard of Hearing,X-I BE EXECUTIVE DIRECTOR RIOTHY ISLAND COMMISSION ON DESC-DEAF AND DESC-HARD HEARING
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:29.760,00:18:33.840,for this interview I'd like you to introduce yourself tell me a little bit about what you do,FOR THIS INTERVIEW X-I DESC-LIKE X-YOU TO INTRODUCE X-YOURSELF TELL X-I DESC-LITTLE BIT ABOUT WHAT X-YOU DO
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:34.480,00:18:42.320,currently and what you've done in the past hi there my name is Milmaglyn Morales,DESC-CURRENTLY AND WHAT X-YOU HAVE DO IN PAST HI DESC-RE X-MY NAME BE MIRMALLYN MORIALE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:46.720,00:18:51.200,what I'm doing right now is working as the Director of the ECC,WHAT X-I BE DO DESC-RIGHT DESC-NOW BE WORK AS DIRECTOR ECC
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:51.200,00:18:56.480,the Early Childhood Center and that's at the Learning Center for the Deaf,DESC-EARLY CHILDHOOD CENTER AND THAT BE AT LEARN CENTER FOR DESC-DEAF
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:18:58.400,00:19:04.160,now called the Marie Phillips School that's located in Framingham Massachusetts,DESC-NOW CALL M MARIE PILLUS SCHOOL THAT X-POSS LOCATE IN FREMINGHAM MARITIME
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:07.760,00:19:10.880,prior to that I've taught for more than 16 years,DESC-PRIOR TO THAT X-I HAVE TEACH FOR MORE THAN 16 YEAR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:12.240,00:19:17.360,from infant programs to elementary to high school and beyond,FROM DESC-INCUMBENT PROGRAM TO DESC-ELEMENTARY TO DESC-HIGH SCHOOL AND BEYOND
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:20.480,00:19:23.840,I've also done a lot of trainings consulting,X-I HAVE DESC-ALSO DO LOT TRAINING CONSULT
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:26.880,00:19:32.160,I'm also a deaf interpreter and I've interpreted in a number of settings medical,X-I BE DESC-ALSO DESC-DEAF INTERPRETER AND X-I HAVE INTERPRET IN NUMBER CONFIRM DESC-MEDICAL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:32.800,00:19:42.000,mental health and educational I've also done some theater work I enjoy consulting mentoring,DESC-MENTAL HEALTH AND DESC-EDUCATIONAL X-I HAVE DESC-ALSO DO SOME ARCHITECTURE WORK X-I ENJOY CONSULT MINUTE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:44.080,00:19:47.040,and I can translate from text into ASL,AND X-I CAN TRANSLATE FROM TEXT INTO SLEEP
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:49.360,00:19:53.200,I've done so many things and had so many roles in my life,X-I HAVE DO DESC-SO DESC-MANY THING AND HAVE DESC-SO DESC-MANY ROLE IN X-MY LIFE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:53.200,00:19:59.920,many of which I still conduct and many of which I've put to the side but all of these experiences,DESC-MANY WHICH X-I DESC-STILL CONDUCT AND DESC-MANY WHICH X-I HAVE PUT TO SIDE BUT ALL SE EXPERIENCE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:19:59.920,00:20:04.880,make me who I am after teaching I became a school administrator,MAKE X-I WHO X-I BE AFTER TEACHING X-I BECOME SCHOOL ADMINISTRATOR
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:05.520,00:20:10.160,and that's been a brand new experience for me and gives me a whole different perspective,AND THAT BE BE BRAND DESC-NEW EXPERIENCE FOR X-I AND GIVE X-I WHOLE DESC-DIFFERENT PERSPECTIVE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:13.840,00:20:22.960,so you are a bypass person i know that you were born in Puerto Rico and you're also a,DESC-SO X-YOU BE BYPASS PERSON X-I KNOW THAT X-YOU BE BEAR IN PORTO RICO AND X-YOU BE DESC-ALSO
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:22.960,00:20:28.160,deaf person maybe you can tell us a little bit about your journey some of your experiences,DESC-DEAF PERSON DESC-MAYBE X-YOU CAN TELL X-WE DESC-LITTLE BIT ABOUT X-YOU JOURNEY SOME X-YOU EXPERIENCE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:32.240,00:20:38.000,that's a great question I'd like to tell you about what my experiences have been like,THAT BE DESC-GREAT QUESTION X-I DESC-LIKE TO TELL X-YOU ABOUT WHAT X-MY EXPERIENCE HAVE BE LIKE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:38.560,00:20:40.560,as you mentioned I was born in Puerto Rico,AS X-YOU MENTION X-I BE BEAR IN PORTO RICO
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:42.640,00:20:50.320,my family is hearing I'm the only deaf person in my family and when they discovered I was deaf they,X-MY FAMILY BE HEAR X-I BE DESC-ONLY DESC-DEAF PERSON IN X-MY FAMILY AND WHEN X-Y DISCOVER X-I BE DESC-DEAF X-Y
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:51.280,00:20:55.600,wanted to find the best possible education for me so they decided to move,WANT TO FIND DESC-BEST DESC-POSSIBLE EDUCATION FOR X-I DESC-SO X-Y DECIDE TO MOVE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:20:55.600,00:21:01.840,to Connecticut and that's where I went to school at the American School for the Deaf in Connecticut,TO CONNECTICUT AND THAT BE WHERE X-I GO TO SCHOOL AT AMERICAN SCHOOL FOR DESC-DEAF IN CONNECTICUT
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:21:04.160,00:21:10.480,I identified at that time as a deaf person and the reason is at the school for the deaf we all,X-I IDENTIFY AT THAT TIME AS DESC-DEAF PERSON AND REASON BE AT SCHOOL FOR DESC-DEAF X-WE ALL
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:21:10.480,00:21:17.680,spoke the same language we shared a culture and I felt a real sense of belonging and although my,SPEAK DESC-SAME LANGUAGE X-WE SHARE CULTURE AND X-I FEEL DESC-REAL SENSE BELONG AND ALTHOUGH X-MY
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:21:17.680,00:21:27.680,family is hearing and Spanish speaking and very much Puerto Rican in terms of culture and values,FAMILY BE HEAR AND SPANISH SPEAKING AND DESC-VERY DESC-MUCH PORTRAICAN IN TERM CULTURE AND VALUE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:21:29.120,00:21:34.080,we are a very close family and yet I always felt lonely,X-WE BE DESC-VERY DESC-CLOSE FAMILY AND DESC-YET X-I DESC-ALWAYS FEEL DESC-SINGLE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:21:37.120,00:21:40.720,when I'd get back to school I felt like I belonged there,WHEN X-I CAN GET DESC-BACK TO SCHOOL X-I FEEL LIKE X-I BELONG DESC-RE
ftvfvLHyFJ4,data/ftvfvLHyFJ4/ftvfvLHyFJ4.mp4,00:21:40.720,00:21:46.800,and that went on for many years my entire childhood when I got to college I had,AND THAT GO ON FOR DESC-MANY YEAR X-MY DESC-ENTIRE CHILDHOOD WHEN X-I GET TO COLLEGE X-I HAVE
